Timestamp,Tag_ID,u,v,x,y,z
2025-04-27 23:17:56.437,1,72.9554214477539,229.99575805664062,-0.5591790182007598,-0.22793349915876354,1.2629817863578585
2025-04-27 23:17:56.586,1,70.87503433227539,220.23876190185547,-0.6265387765326528,-0.27354690284756344,1.4098075446123168
2025-04-27 23:17:56.614,1,70.87503433227539,220.23876190185547,-0.6265387765326528,-0.27354690284756344,1.4098075446123168
2025-04-27 23:17:56.673,1,67.8416976928711,220.18385696411133,-0.6163156409923386,-0.26776073309197,1.3794739480989189
2025-04-27 23:17:56.720,1,67.8416976928711,220.18385696411133,-0.6163156409923386,-0.26776073309197,1.3794739480989189
2025-04-27 23:17:56.758,1,67.8416976928711,220.18385696411133,-0.6163156409923386,-0.26776073309197,1.3794739480989189
2025-04-27 23:17:56.799,1,65.07664680480957,219.73545455932617,-0.6311512625100437,-0.2737632140485293,1.4058716798094437
2025-04-27 23:17:56.857,1,62.37631797790527,221.5854606628418,-0.609129502661057,-0.25950711862352227,1.350500546660401
2025-04-27 23:17:56.915,1,59.13711452484131,221.86634445190427,-0.5979636148428582,-0.2528137772402971,1.31836211727191
2025-04-27 23:17:56.962,1,59.13711452484131,221.86634445190427,-0.5979636148428582,-0.2528137772402971,1.31836211727191
2025-04-27 23:17:57.004,1,58.66326904296875,223.36931228637695,-0.5894258062385851,-0.24629236414483296,1.2984951784242165
2025-04-27 23:17:57.048,1,58.66326904296875,223.36931228637695,-0.5894258062385851,-0.24629236414483296,1.2984951784242165
2025-04-27 23:17:57.099,1,60.21990489959717,225.1320457458496,-0.5825089632149916,-0.24090931446377334,1.2867156944662828
2025-04-27 23:17:57.142,1,61.316558837890625,227.77749252319336,-0.5742292642748927,-0.2331864126452498,1.2698174586089204
2025-04-27 23:17:57.194,1,62.05958652496338,229.3674659729004,-0.5504385629008406,-0.22120205115135586,1.2198064043485684
2025-04-27 23:17:57.232,1,62.05958652496338,229.3674659729004,-0.5504385629008406,-0.22120205115135586,1.2198064043485684
2025-04-27 23:17:57.276,1,64.07830142974854,228.22422790527344,-0.5617585332801301,-0.22852428977848172,1.249227265164548
2025-04-27 23:17:57.355,1,66.9336290359497,225.83127975463867,-0.5595537472780927,-0.23291629117298188,1.2505262853329397
2025-04-27 23:17:57.431,1,66.9336290359497,225.83127975463867,-0.5595537472780927,-0.23291629117298188,1.2505262853329397
2025-04-27 23:17:57.519,1,75.78305912017824,231.65451049804688,-0.5570572840243124,-0.22529459337290073,1.2644722659447083
2025-04-27 23:17:57.553,1,75.78305912017824,231.65451049804688,-0.5570572840243124,-0.22529459337290073,1.2644722659447083
2025-04-27 23:17:57.600,1,80.00064468383789,233.81005096435547,-0.5537097419781601,-0.22184063123566342,1.2663410460008133
2025-04-27 23:17:57.641,1,80.00064468383789,233.81005096435547,-0.5537097419781601,-0.22184063123566342,1.2663410460008133
2025-04-27 23:17:57.689,1,80.00064468383789,233.81005096435547,-0.5537097419781601,-0.22184063123566342,1.2663410460008133
2025-04-27 23:17:57.724,1,83.4239273071289,233.83207321166992,-0.556070789277977,-0.22411976248862084,1.2795715133153718
2025-04-27 23:17:57.768,1,83.63838195800781,232.43789291381836,-0.5738121922673786,-0.2339130298740865,1.3208741579099446
2025-04-27 23:17:57.810,1,83.63838195800781,232.43789291381836,-0.5738121922673786,-0.2339130298740865,1.3208741579099446
2025-04-27 23:17:57.913,1,79.74606704711914,223.53493118286133,-0.6093886338076714,-0.2638957424597234,1.3929397963288128
2025-04-27 23:17:57.955,1,79.74606704711914,223.53493118286133,-0.6093886338076714,-0.2638957424597234,1.3929397963288128
2025-04-27 23:17:58.020,1,78.36044883728027,223.35297012329102,-0.6154181834009755,-0.2662023957085579,1.4032437109129436
2025-04-27 23:17:58.076,1,78.36044883728027,223.35297012329102,-0.6154181834009755,-0.2662023957085579,1.4032437109129436
2025-04-27 23:17:58.108,1,78.19184303283691,223.9646339416504,-0.616111580626545,-0.26523036740206773,1.4044024237865853
2025-04-27 23:17:58.135,1,78.19184303283691,223.9646339416504,-0.616111580626545,-0.26523036740206773,1.4044024237865853
2025-04-27 23:17:58.163,1,77.75230026245117,224.55019760131836,-0.6143316377765234,-0.26311981387320527,1.39924987361222
2025-04-27 23:17:58.189,1,77.75230026245117,224.55019760131836,-0.6143316377765234,-0.26311981387320527,1.39924987361222
2025-04-27 23:17:58.234,1,77.31493854522705,223.39775848388672,-0.630251545873094,-0.2720230978541684,1.4343655395313855
2025-04-27 23:17:58.277,1,77.31493854522705,223.39775848388672,-0.630251545873094,-0.2720230978541684,1.4343655395313855
2025-04-27 23:17:58.321,1,77.45178985595703,217.12038803100586,-0.6309061812465655,-0.2848865151903577,1.4361930822189466
2025-04-27 23:17:58.398,1,79.82399368286133,216.33087539672852,-0.6123095126474017,-0.27919963894565036,1.3997876140456562
2025-04-27 23:17:58.438,1,79.82399368286133,216.33087539672852,-0.6123095126474017,-0.27919963894565036,1.3997876140456562
2025-04-27 23:17:58.470,1,83.02341079711914,216.4310760498047,-0.5929462829802192,-0.27173618477180195,1.363333088985288
2025-04-27 23:17:58.515,1,83.02341079711914,216.4310760498047,-0.5929462829802192,-0.27173618477180195,1.363333088985288
2025-04-27 23:17:58.583,1,86.16661071777344,215.66957473754883,-0.5824401502149285,-0.26986323176148236,1.3467988935762265
2025-04-27 23:17:58.645,1,86.16661071777344,215.66957473754883,-0.5824401502149285,-0.26986323176148236,1.3467988935762265
2025-04-27 23:17:58.723,1,91.62540435791016,206.81023406982422,-0.6204291833052978,-0.30814356982686764,1.4488557281926742
2025-04-27 23:17:58.764,1,91.62540435791016,206.81023406982422,-0.6204291833052978,-0.30814356982686764,1.4488557281926742
2025-04-27 23:17:58.952,1,91.5814323425293,213.01913833618164,-0.6169433526936389,-0.2939666072942066,1.440602994702341
2025-04-27 23:17:58.999,1,91.5814323425293,213.01913833618164,-0.6169433526936389,-0.2939666072942066,1.440602994702341
2025-04-27 23:17:59.049,1,92.74772834777832,213.47695541381836,-0.6387928321380197,-0.3040752545804268,1.4947728940108953
2025-04-27 23:17:59.078,1,92.74772834777832,213.47695541381836,-0.6387928321380197,-0.3040752545804268,1.4947728940108953
2025-04-27 23:17:59.166,1,83.53130912780762,214.83287811279297,-0.6741288192518622,-0.31264928914970336,1.5512669026299346
2025-04-27 23:17:59.196,1,83.53130912780762,214.83287811279297,-0.6741288192518622,-0.31264928914970336,1.5512669026299346
2025-04-27 23:17:59.632,1,77.84841823577881,245.35592651367188,-0.5704022971465832,-0.2068164863386574,1.299462809398857
2025-04-27 23:17:59.674,1,77.84841823577881,245.35592651367188,-0.5704022971465832,-0.2068164863386574,1.299462809398857
2025-04-27 23:17:59.860,1,88.00998306274414,232.9434928894043,-0.5779699056321758,-0.23652592471861178,1.340918923618665
2025-04-27 23:17:59.921,1,88.00998306274414,232.9434928894043,-0.5779699056321758,-0.23652592471861178,1.340918923618665
2025-04-27 23:18:00.249,1,97.25266075134277,250.84764099121094,-0.5623166659718949,-0.20106133393528966,1.3268553179102174
2025-04-27 23:18:00.290,1,97.25266075134277,250.84764099121094,-0.5623166659718949,-0.20106133393528966,1.3268553179102174
2025-04-27 23:18:00.763,1,60.10055732727051,289.85101318359375,-0.5485673757007956,-0.11796350418224666,1.210483375534334
2025-04-27 23:18:00.812,1,60.10055732727051,289.85101318359375,-0.5485673757007956,-0.11796350418224666,1.210483375534334
